tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				35.77		g	56.86	1.06E-04	22		u	273			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				35.51		g	54.45	1.01E-04	23		u	273			0	0	0	6.48E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				39.19		g	72.69	1.75E-04	24		u	273			5.03E-05	0	90	6.48E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				35.89		g	54.84	9.69E-05	25		u	273			0	0	0	6.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				40.21		g	74.01	1.78E-04	26		u	273			5.03E-05	0	90	6.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				35.74		g	54.33	8.54E-05	27		u	273			0	0	0	7.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				41.77		g	77.71	1.90E-04	28		u	273			5.03E-05	0	90	7.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				36.81		g	59.12	9.21E-05	29		u	273			5.03E-05	0	90	7.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				36.28		g	53.59	4.66E-05	30		u	273			0	0	0	7.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				48.51		g	82.14	1.52E-04	31		u	273			5.03E-05	0	90	6.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				61.44		g	86.04	2.21E-04	32		u	273			5.03E-05	0	90	7.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				30.79		g	43.13	2.96E-06	33		u	273			0	0	0	8.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1ay	P	p1ay	p1ay:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				3.55		g	86.34	2.39E-04	34		u	273			5.03E-05	0	90	8.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				0.28		g	62.53	2.90E-04	0		u	273			0	0	0	273
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				0.65		g	65.87	2.92E-04	1		u	273			0	0	0	3.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				0.76		g	66.53	2.96E-04	2		u	273			5.03E-05	0	90	3.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				0.82		g	66.3	2.92E-04	3		u	273			5.03E-05	0	90	3.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.03		g	68	2.87E-04	4		u	273			0	0	0	4.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.13		g	68.84	2.95E-04	5		u	273			5.03E-05	0	90	4.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.15		g	68.29	2.88E-04	6		u	273			5.03E-05	0	90	4.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.31		g	69.78	2.81E-04	7		u	273			0	0	0	4.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.46		g	70.49	2.87E-04	8		u	273			5.03E-05	0	90	3.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.52		g	71.33	2.95E-04	9		u	273			5.03E-05	0	90	4.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.53		g	72.12	2.60E-04	10		u	273			0	0	0	5.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				2.02		g	74.57	2.89E-04	11		u	273			5.03E-05	0	90	5.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.69		g	72.89	2.60E-04	12		u	273			5.03E-05	0	90	5.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.24		g	75.14	2.10E-04	13		u	273			0	0	0	5.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.78		g	76.45	2.26E-04	14		u	273			5.03E-05	0	90	4.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				2.92		g	80.18	2.84E-04	15		u	273			5.03E-05	0	90	5.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.00		g	77.47	1.61E-04	16		u	273			0	0	0	6.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				2.91		g	84.1	2.83E-04	17		u	273			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				0.78		g	78.64	1.59E-04	18		u	273			5.03E-05	0	90	6.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				0.16		g	78.61	1.26E-04	19		u	273			0	0	0	6.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				3.13		g	84.6	2.30E-04	20		u	273			5.03E-05	0	90	5.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				4.38		g	86.31	2.83E-04	21		u	273			5.03E-05	0	90	6.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				0.04		g	79.94	1.02E-04	22		u	273			0	0	0	7.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				3.76		g	87.88	2.89E-04	23		u	273			5.03E-05	0	90	7.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				358.94		g	81.1	1.01E-04	24		u	273			5.03E-05	0	90	7.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				2.98		g	82.11	4.50E-05	25		u	273			0	0	0	7.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				65.19		g	89.66	2.19E-04	26		u	273			5.03E-05	0	90	6.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				5.90		g	89.7	3.01E-04	27		u	273			5.03E-05	0	90	7.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				19.02		g	78.19	3.51E-06	28		u	273			0	0	0	8.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1c-stub1	P	p1c-stub1	p1c-stub1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				4.87		g	88.68	3.07E-04	29		u	273			5.03E-05	0	90	8.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1cy_u	P	p1cy_u	p1cy_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				182.35		g	46.95	5.29E-05	0		u	273			0	0	0	273
Muxworthy	10.1029/2010JB007844	Paracutin	p1cy_u	P	p1cy_u	p1cy_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				182.12		g	48.22	5.47E-05	1		u	273			0	0	0	3.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1cy_u	P	p1cy_u	p1cy_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				182.05		g	48.59	5.65E-05	2		u	273			5.03E-05	0	90	3.73E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1cy_u	P	p1cy_u	p1cy_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				181.95		g	48.34	5.45E-05	3		u	273			0	0	0	4.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1cy_u	P	p1cy_u	p1cy_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				182.29		g	49.63	5.73E-05	4		u	273			5.03E-05	0	90	4.23E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1cy_u	P	p1cy_u	p1cy_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				181.44		g	48.86	5.27E-05	5		u	273			0	0	0	4.48E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1cy_u	P	p1cy_u	p1cy_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				181.20		g	52.14	5.71E-05	6		u	273			5.03E-05	0	90	4.48E+02
Muxworthy	10.1029/2010JB007844	Paracutin	p1cy_u	P	p1cy_u	p1cy_u:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				179.83		g	49.85	5.27E-05	7		u	273			5.03E-05	0	90	4.48E+02
