tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				26.21		g	9.83	1.36E-11	21		u	273			4.50E-05	0	90	6.08E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				130.64		g	4.04	6.22E-12	22		u	273			0	0	0	6.43E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				24.17		g	9.39	1.29E-11	23		u	273			4.50E-05	0	90	5.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				15.89		g	8.99	1.42E-11	24		u	273			4.50E-05	0	90	6.43E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				129.08		g	6.24	5.81E-12	25		u	273			0	0	0	6.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				22.87		g	9.35	1.64E-11	26		u	273			4.50E-05	0	90	6.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				127.07		g	6.73	5.60E-12	27		u	273			4.50E-05	0	90	6.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				128.68		g	4.88	5.15E-12	28		u	273			0	0	0	7.13E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				18.41		g	8.52	1.73E-11	29		u	273			4.50E-05	0	90	6.43E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				11.46		g	8.23	1.84E-11	30		u	273			4.50E-05	0	90	7.13E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				130.51		g	7.15	4.27E-12	31		u	273			0	0	0	7.53E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				11.26		g	8.1	1.99E-11	32		u	273			4.50E-05	0	90	7.53E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				128.95		g	7.49	4.06E-12	33		u	273			4.50E-05	0	90	7.53E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				130.26		g	7.2	3.14E-12	34		u	273			0	0	0	7.93E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				7.01		g	7.39	1.85E-11	35		u	273			4.50E-05	0	90	7.13E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				9.46		g	7.61	2.03E-11	36		u	273			4.50E-05	0	90	7.93E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				131.19		g	12.37	1.37E-12	37		u	273			0	0	0	8.33E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				5.21		g	6.91	2.20E-11	38		u	273			4.50E-05	0	90	8.33E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				138.95		g	36.14	2.26E-13	39		u	273			0	0	0	8.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				358.90		g	7.06	2.04E-11	40		u	273			4.50E-05	0	90	7.93E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				359.52		g	7.2	2.29E-11	41		u	273			4.50E-05	0	90	8.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-01A-2	SW01-01A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				194.98		g	71.51	2.68E-13	42		u	273			4.50E-05	0	90	8.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				111.29		g	4.1	2.25E-11	0		u	273			0	0	0	273
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				111.72		g	2.45	1.98E-11	1		u	273			0	0	0	3.98E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				101.28		g	3.3	1.96E-11	2		u	273			4.50E-05	0	90	3.98E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				111.50		g	2.59	1.82E-11	3		u	273			0	0	0	4.23E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				94.84		g	3.89	1.73E-11	4		u	273			4.50E-05	0	90	4.23E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				110.61		g	2.78	1.80E-11	5		u	273			4.50E-05	0	90	4.23E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				111.80		g	2.64	1.55E-11	6		u	273			0	0	0	4.48E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				97.82		g	4.07	1.50E-11	7		u	273			4.50E-05	0	90	3.98E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				81.62		g	5.09	1.48E-11	8		u	273			4.50E-05	0	90	4.48E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				111.18		g	2.63	1.25E-11	9		u	273			0	0	0	4.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				63.52		g	5.91	1.34E-11	10		u	273			4.50E-05	0	90	4.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				110.41		g	2.7	1.23E-11	11		u	273			4.50E-05	0	90	4.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				111.61		g	2.78	1.07E-11	12		u	273			0	0	0	4.93E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				66.59		g	7.06	1.05E-11	13		u	273			4.50E-05	0	90	4.48E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				50.79		g	6.89	1.26E-11	14		u	273			4.50E-05	0	90	4.93E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				110.50		g	3	9.42E-12	15		u	273			0	0	0	5.13E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				45.68		g	6.9	1.31E-11	16		u	273			4.50E-05	0	90	5.13E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				110.29		g	4.18	9.28E-12	17		u	273			4.50E-05	0	90	5.13E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				110.87		g	5.62	7.97E-12	18		u	273			0	0	0	5.43E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				41.68		g	7.73	1.15E-11	19		u	273			4.50E-05	0	90	4.93E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				40.23		g	6.94	1.44E-11	20		u	273			4.50E-05	0	90	5.43E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				112.80		g	6.36	4.66E-12	21		u	273			0	0	0	6.23E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				19.91		g	6.96	1.66E-11	22		u	273			4.50E-05	0	90	6.23E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				109.41		g	6.43	4.50E-12	23		u	273			4.50E-05	0	90	6.23E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				112.15		g	7.91	3.49E-12	24		u	273			0	0	0	6.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				15.34		g	6.93	1.44E-11	25		u	273			4.50E-05	0	90	5.43E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				7.97		g	6.75	1.82E-11	26		u	273			4.50E-05	0	90	6.73E+02
	10.1016/j.pepi.2008.03.006	Sakurajima	SW01	SW	SW01-02A-2	SW01-02A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				112.69		g	17.58	6.68E-13	27		u	273			0	0	0	7.73E+02
